event_id,timestamp_iso_utc,timestamp_ms,day,detector,pair_id,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_seconds,imbalance_ratio,notional_usd,price_move_bps,is_partial_window,price_range_bps
1770216388309_mirror_reversal_157445_157448,2026-02-04T14:46:28.309000+00:00,1770216388309,Feb-4-6,mirror_reversal,157445_157448,TP,0.85,Under 2.9s (246ms) = wash (user-learned),246,0.4356,0.918478,3,,,,,,
1770216398156_mirror_reversal_157536_157541,2026-02-04T14:46:38.156000+00:00,1770216398156,Feb-4-6,mirror_reversal,157536_157541,TP,0.85,Under 2.9s (1317ms) = wash (user-learned),1317,0.0,0.850936,5,,,,,,
1770216442609_mirror_reversal_157907_157909,2026-02-04T14:47:22.609000+00:00,1770216442609,Feb-4-6,mirror_reversal,157907_157909,TP,0.95,Ultra-fast (62ms) + similar amount = wash,62,0.0048,0.504773,2,,,,,,
1770216448778_mirror_reversal_157950_157951,2026-02-04T14:47:28.778000+00:00,1770216448778,Feb-4-6,mirror_reversal,157950_157951,TP,0.85,Under 2.9s (213ms) = wash (user-learned),213,0.0666,0.013285,1,,,,,,
1770216450019_mirror_reversal_157960_157961,2026-02-04T14:47:30.019000+00:00,1770216450019,Feb-4-6,mirror_reversal,157960_157961,TP,0.85,Under 2.9s (340ms) = wash (user-learned),340,0.0,0.265668,1,,,,,,
1770216459564_mirror_reversal_158034_158039,2026-02-04T14:47:39.564000+00:00,1770216459564,Feb-4-6,mirror_reversal,158034_158039,TP,0.85,Under 2.9s (2055ms) = wash (user-learned),2055,0.0666,0.982768,5,,,,,,
1770216459564_mirror_reversal_158035_158039,2026-02-04T14:47:39.564000+00:00,1770216459564,Feb-4-6,mirror_reversal,158035_158039,TP,0.85,Under 2.9s (1139ms) = wash (user-learned),1139,0.0666,0.013281,4,,,,,,
1770216460096_mirror_reversal_158042_158044,2026-02-04T14:47:40.096000+00:00,1770216460096,Feb-4-6,mirror_reversal,158042_158044,TP,0.85,Under 2.9s (333ms) = wash (user-learned),333,0.9079,0.836731,2,,,,,,
1770216463368_mirror_reversal_158089_158090,2026-02-04T14:47:43.368000+00:00,1770216463368,Feb-4-6,mirror_reversal,158089_158090,TP,0.85,Under 2.9s (131ms) = wash (user-learned),131,0.0076,0.690701,1,,,,,,
1770216471635_mirror_reversal_158124_158128,2026-02-04T14:47:51.635000+00:00,1770216471635,Feb-4-6,mirror_reversal,158124_158128,TP,0.85,Under 2.9s (1026ms) = wash (user-learned),1026,0.2473,0.013298,4,,,,,,
1770216486924_mirror_reversal_158227_158232,2026-02-04T14:48:06.924000+00:00,1770216486924,Feb-4-6,mirror_reversal,158227_158232,TP,0.85,Under 2.9s (183ms) = wash (user-learned),183,0.0,0.544185,5,,,,,,
1770216513333_mirror_reversal_158468_158473,2026-02-04T14:48:33.333000+00:00,1770216513333,Feb-4-6,mirror_reversal,158468_158473,TP,0.85,Under 2.9s (484ms) = wash (user-learned),484,0.0666,0.225533,5,,,,,,
1770216518552_mirror_reversal_158482_158484,2026-02-04T14:48:38.552000+00:00,1770216518552,Feb-4-6,mirror_reversal,158482_158484,TP,0.85,Under 2.9s (693ms) = wash (user-learned),693,0.0,0.172484,2,,,,,,
1770216518552_mirror_reversal_158483_158484,2026-02-04T14:48:38.552000+00:00,1770216518552,Feb-4-6,mirror_reversal,158483_158484,TP,0.85,Under 2.9s (693ms) = wash (user-learned),693,0.0,0.172484,1,,,,,,
1770216603181_mirror_reversal_159110_159115,2026-02-04T14:50:03.181000+00:00,1770216603181,Feb-4-6,mirror_reversal,159110_159115,TP,0.85,Under 2.9s (203ms) = wash (user-learned),203,0.3984,0.490586,5,,,,,,
1770216603925_mirror_reversal_159115_159119,2026-02-04T14:50:03.925000+00:00,1770216603925,Feb-4-6,mirror_reversal,159115_159119,TP,0.85,Under 2.9s (744ms) = wash (user-learned),744,0.3984,0.570171,4,,,,,,
1770216641656_mirror_reversal_159408_159412,2026-02-04T14:50:41.656000+00:00,1770216641656,Feb-4-6,mirror_reversal,159408_159412,TP,0.85,Under 2.9s (853ms) = wash (user-learned),853,0.1323,0.332057,4,,,,,,
1770216641656_mirror_reversal_159410_159412,2026-02-04T14:50:41.656000+00:00,1770216641656,Feb-4-6,mirror_reversal,159410_159412,TP,0.85,Under 2.9s (853ms) = wash (user-learned),853,0.2647,0.332057,2,,,,,,
1770216641662_mirror_reversal_159412_159413,2026-02-04T14:50:41.662000+00:00,1770216641662,Feb-4-6,mirror_reversal,159412_159413,TP,0.95,Ultra-fast (6ms) + similar amount = wash,6,0.0,0.3852,1,,,,,,
1770216688089_mirror_reversal_159739_159741,2026-02-04T14:51:28.089000+00:00,1770216688089,Feb-4-6,mirror_reversal,159739_159741,TP,0.85,Under 2.9s (1350ms) = wash (user-learned),1350,0.0,0.266003,2,,,,,,
1770216720841_mirror_reversal_159999_160002,2026-02-04T14:52:00.841000+00:00,1770216720841,Feb-4-6,mirror_reversal,159999_160002,TP,0.95,Ultra-fast (6ms) + similar amount = wash,6,0.4008,0.9197,3,,,,,,
1770216720921_mirror_reversal_160002_160007,2026-02-04T14:52:00.921000+00:00,1770216720921,Feb-4-6,mirror_reversal,160002_160007,TP,0.95,Ultra-fast (80ms) + similar amount = wash,80,0.0,0.279926,5,,,,,,
1770216732198_mirror_reversal_160109_160114,2026-02-04T14:52:12.198000+00:00,1770216732198,Feb-4-6,mirror_reversal,160109_160114,TP,0.85,Under 2.9s (1529ms) = wash (user-learned),1529,0.0,0.932656,5,,,,,,
1770216765389_mirror_reversal_160313_160317,2026-02-04T14:52:45.389000+00:00,1770216765389,Feb-4-6,mirror_reversal,160313_160317,TP,0.95,Ultra-fast (6ms) + similar amount = wash,6,0.0,0.760284,4,,,,,,
1770216765389_mirror_reversal_160314_160317,2026-02-04T14:52:45.389000+00:00,1770216765389,Feb-4-6,mirror_reversal,160314_160317,TP,0.95,Ultra-fast (6ms) + similar amount = wash,6,0.0,0.760284,3,,,,,,
1770216776349_mirror_reversal_160387_160391,2026-02-04T14:52:56.349000+00:00,1770216776349,Feb-4-6,mirror_reversal,160387_160391,TP,0.95,Ultra-fast (8ms) + similar amount = wash,8,0.0,0.093479,4,,,,,,
1770216776349_mirror_reversal_160388_160391,2026-02-04T14:52:56.349000+00:00,1770216776349,Feb-4-6,mirror_reversal,160388_160391,TP,0.95,Ultra-fast (8ms) + similar amount = wash,8,0.0,0.093479,3,,,,,,
1770216816482_mirror_reversal_160698_160703,2026-02-04T14:53:36.482000+00:00,1770216816482,Feb-4-6,mirror_reversal,160698_160703,TP,0.85,Under 2.9s (144ms) = wash (user-learned),144,0.0125,0.548272,5,,,,,,
1770216840431_mirror_reversal_160840_160845,2026-02-04T14:54:00.431000+00:00,1770216840431,Feb-4-6,mirror_reversal,160840_160845,TP,0.85,Under 2.9s (278ms) = wash (user-learned),278,0.0263,0.761911,5,,,,,,
1770216848237_mirror_reversal_160943_160945,2026-02-04T14:54:08.237000+00:00,1770216848237,Feb-4-6,mirror_reversal,160943_160945,TP,0.85,Under 2.9s (123ms) = wash (user-learned),123,0.0,0.98859,2,,,,,,
1770216863429_mirror_reversal_161057_161061,2026-02-04T14:54:23.429000+00:00,1770216863429,Feb-4-6,mirror_reversal,161057_161061,TP,0.95,Ultra-fast (5ms) + similar amount = wash,5,0.0743,0.908281,4,,,,,,
1770216863429_mirror_reversal_161060_161061,2026-02-04T14:54:23.429000+00:00,1770216863429,Feb-4-6,mirror_reversal,161060_161061,TP,0.95,Ultra-fast (1ms) + similar amount = wash,1,0.0743,0.0,1,,,,,,
1770216890295_mirror_reversal_161227_161229,2026-02-04T14:54:50.295000+00:00,1770216890295,Feb-4-6,mirror_reversal,161227_161229,TP,0.85,Under 2.9s (196ms) = wash (user-learned),196,0.0862,0.146934,2,,,,,,
1770216890295_mirror_reversal_161227_161230,2026-02-04T14:54:50.295000+00:00,1770216890295,Feb-4-6,mirror_reversal,161227_161230,TP,0.85,Under 2.9s (196ms) = wash (user-learned),196,0.0862,0.146934,3,,,,,,
1770216890295_mirror_reversal_161227_161231,2026-02-04T14:54:50.295000+00:00,1770216890295,Feb-4-6,mirror_reversal,161227_161231,TP,0.85,Under 2.9s (196ms) = wash (user-learned),196,0.0862,0.146934,4,,,,,,
1770216913425_mirror_reversal_161445_161448,2026-02-04T14:55:13.425000+00:00,1770216913425,Feb-4-6,mirror_reversal,161445_161448,TP,0.85,Under 2.9s (953ms) = wash (user-learned),953,0.0024,0.133284,3,,,,,,
1770216913425_mirror_reversal_161446_161448,2026-02-04T14:55:13.425000+00:00,1770216913425,Feb-4-6,mirror_reversal,161446_161448,TP,0.85,Under 2.9s (481ms) = wash (user-learned),481,0.0,0.253242,2,,,,,,
1770216916327_mirror_reversal_161461_161466,2026-02-04T14:55:16.327000+00:00,1770216916327,Feb-4-6,mirror_reversal,161461_161466,TP,0.85,Under 2.9s (121ms) = wash (user-learned),121,0.0,0.253242,5,,,,,,
1770216926708_mirror_reversal_161539_161543,2026-02-04T14:55:26.708000+00:00,1770216926708,Feb-4-6,mirror_reversal,161539_161543,TP,0.85,Under 2.9s (1515ms) = wash (user-learned),1515,0.0739,0.013329,4,,,,,,
1770216992917_mirror_reversal_162006_162009,2026-02-04T14:56:32.917000+00:00,1770216992917,Feb-4-6,mirror_reversal,162006_162009,TP,0.85,Under 2.9s (1673ms) = wash (user-learned),1673,0.0,0.254022,3,,,,,,
1770217053501_mirror_reversal_162532_162536,2026-02-04T14:57:33.501000+00:00,1770217053501,Feb-4-6,mirror_reversal,162532_162536,TP,0.85,Under 2.9s (1172ms) = wash (user-learned),1172,0.3793,0.978956,4,,,,,,
1770217054090_mirror_reversal_162535_162540,2026-02-04T14:57:34.090000+00:00,1770217054090,Feb-4-6,mirror_reversal,162535_162540,TP,0.85,Under 2.9s (1724ms) = wash (user-learned),1724,0.0061,0.01341,5,,,,,,
1770217054090_mirror_reversal_162537_162540,2026-02-04T14:57:34.090000+00:00,1770217054090,Feb-4-6,mirror_reversal,162537_162540,TP,0.85,Under 2.9s (353ms) = wash (user-learned),353,0.0,0.01341,3,,,,,,
1770217054090_mirror_reversal_162538_162540,2026-02-04T14:57:34.090000+00:00,1770217054090,Feb-4-6,mirror_reversal,162538_162540,TP,0.85,Under 2.9s (353ms) = wash (user-learned),353,0.0,0.01341,2,,,,,,
1770217054090_mirror_reversal_162538_162543,2026-02-04T14:57:34.090000+00:00,1770217054090,Feb-4-6,mirror_reversal,162538_162543,TP,0.85,Under 2.9s (353ms) = wash (user-learned),353,0.0,0.01341,5,,,,,,
1770217107985_mirror_reversal_162973_162978,2026-02-04T14:58:27.985000+00:00,1770217107985,Feb-4-6,mirror_reversal,162973_162978,TP,0.95,Ultra-fast (2ms) + similar amount = wash,2,0.0,0.134304,5,,,,,,
1770217107986_mirror_reversal_162976_162980,2026-02-04T14:58:27.986000+00:00,1770217107986,Feb-4-6,mirror_reversal,162976_162980,TP,0.95,Ultra-fast (3ms) + similar amount = wash,3,0.0,0.0,4,,,,,,
1770217114921_mirror_reversal_163006_163011,2026-02-04T14:58:34.921000+00:00,1770217114921,Feb-4-6,mirror_reversal,163006_163011,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.0021,0.0,5,,,,,,
1770217135374_mirror_reversal_163169_163173,2026-02-04T14:58:55.374000+00:00,1770217135374,Feb-4-6,mirror_reversal,163169_163173,TP,0.95,Ultra-fast (52ms) + similar amount = wash,52,0.0068,0.927375,4,,,,,,
1770217135374_mirror_reversal_163171_163173,2026-02-04T14:58:55.374000+00:00,1770217135374,Feb-4-6,mirror_reversal,163171_163173,TP,0.95,Ultra-fast (32ms) + similar amount = wash,32,0.0068,0.524179,2,,,,,,
1770217169362_mirror_reversal_163470_163474,2026-02-04T14:59:29.362000+00:00,1770217169362,Feb-4-6,mirror_reversal,163470_163474,TP,0.95,Ultra-fast (29ms) + similar amount = wash,29,0.0,0.01346,4,,,,,,
1770217169362_mirror_reversal_163471_163474,2026-02-04T14:59:29.362000+00:00,1770217169362,Feb-4-6,mirror_reversal,163471_163474,TP,0.95,Ultra-fast (29ms) + similar amount = wash,29,0.0,0.01346,3,,,,,,
1770217169929_mirror_reversal_163471_163476,2026-02-04T14:59:29.929000+00:00,1770217169929,Feb-4-6,mirror_reversal,163471_163476,TP,0.85,Under 2.9s (596ms) = wash (user-learned),596,0.0,0.02692,5,,,,,,
1770217176668_mirror_reversal_163530_163533,2026-02-04T14:59:36.668000+00:00,1770217176668,Feb-4-6,mirror_reversal,163530_163533,TP,0.85,Under 2.9s (430ms) = wash (user-learned),430,0.5617,0.013453,3,,,,,,
1770217236141_mirror_reversal_163965_163969,2026-02-04T15:00:36.141000+00:00,1770217236141,Feb-4-6,mirror_reversal,163965_163969,TP,0.85,Under 2.9s (1072ms) = wash (user-learned),1072,0.0,0.525414,4,,,,,,
1770217245223_mirror_reversal_163998_164000,2026-02-04T15:00:45.223000+00:00,1770217245223,Feb-4-6,mirror_reversal,163998_164000,TP,0.85,Under 2.9s (391ms) = wash (user-learned),391,0.8785,0.0,2,,,,,,
1770217250440_mirror_reversal_164079_164082,2026-02-04T15:00:50.440000+00:00,1770217250440,Feb-4-6,mirror_reversal,164079_164082,TP,0.85,Under 2.9s (1153ms) = wash (user-learned),1153,0.0007,0.013469,3,,,,,,
1770217250440_mirror_reversal_164079_164083,2026-02-04T15:00:50.440000+00:00,1770217250440,Feb-4-6,mirror_reversal,164079_164083,TP,0.85,Under 2.9s (1153ms) = wash (user-learned),1153,0.0007,0.013469,4,,,,,,
1770217294254_mirror_reversal_164401_164405,2026-02-04T15:01:34.254000+00:00,1770217294254,Feb-4-6,mirror_reversal,164401_164405,TP,0.85,Under 2.9s (128ms) = wash (user-learned),128,0.9469,0.16173,4,,,,,,
1770217302354_mirror_reversal_164485_164488,2026-02-04T15:01:42.354000+00:00,1770217302354,Feb-4-6,mirror_reversal,164485_164488,TP,0.85,Under 2.9s (547ms) = wash (user-learned),547,0.3698,0.619927,3,,,,,,
1770217302354_mirror_reversal_164486_164488,2026-02-04T15:01:42.354000+00:00,1770217302354,Feb-4-6,mirror_reversal,164486_164488,TP,0.85,Under 2.9s (547ms) = wash (user-learned),547,0.0739,0.714267,2,,,,,,
1770217340709_mirror_reversal_164767_164769,2026-02-04T15:02:20.709000+00:00,1770217340709,Feb-4-6,mirror_reversal,164767_164769,TP,0.95,Ultra-fast (8ms) + similar amount = wash,8,0.5591,0.582011,2,,,,,,
1770217350521_mirror_reversal_164846_164847,2026-02-04T15:02:30.521000+00:00,1770217350521,Feb-4-6,mirror_reversal,164846_164847,TP,0.95,Ultra-fast (56ms) + similar amount = wash,56,0.0,0.01352,1,,,,,,
1770217366586_mirror_reversal_164976_164977,2026-02-04T15:02:46.586000+00:00,1770217366586,Feb-4-6,mirror_reversal,164976_164977,TP,0.85,Under 2.9s (364ms) = wash (user-learned),364,0.0666,0.108302,1,,,,,,
1770217440341_mirror_reversal_165584_165589,2026-02-04T15:04:00.341000+00:00,1770217440341,Feb-4-6,mirror_reversal,165584_165589,TP,0.85,Under 2.9s (184ms) = wash (user-learned),184,0.0666,0.670819,5,,,,,,
1770217449744_mirror_reversal_165629_165631,2026-02-04T15:04:09.744000+00:00,1770217449744,Feb-4-6,mirror_reversal,165629_165631,TP,0.85,Under 2.9s (211ms) = wash (user-learned),211,0.0666,0.268395,2,,,,,,
1770217449744_mirror_reversal_165630_165631,2026-02-04T15:04:09.744000+00:00,1770217449744,Feb-4-6,mirror_reversal,165630_165631,TP,0.85,Under 2.9s (205ms) = wash (user-learned),205,0.0666,0.724631,1,,,,,,
1770217585692_mirror_reversal_166766_166767,2026-02-04T15:06:25.692000+00:00,1770217585692,Feb-4-6,mirror_reversal,166766_166767,TP,0.85,Under 2.9s (194ms) = wash (user-learned),194,0.2537,0.955553,1,,,,,,
1770217596715_mirror_reversal_166845_166846,2026-02-04T15:06:36.715000+00:00,1770217596715,Feb-4-6,mirror_reversal,166845_166846,TP,0.85,Under 2.9s (148ms) = wash (user-learned),148,0.8661,0.739862,1,,,,,,
1770217609382_mirror_reversal_166968_166970,2026-02-04T15:06:49.382000+00:00,1770217609382,Feb-4-6,mirror_reversal,166968_166970,TP,0.85,Under 2.9s (555ms) = wash (user-learned),555,0.0,0.013439,2,,,,,,
1770217609382_mirror_reversal_166968_166971,2026-02-04T15:06:49.382000+00:00,1770217609382,Feb-4-6,mirror_reversal,166968_166971,TP,0.85,Under 2.9s (555ms) = wash (user-learned),555,0.0,0.013439,3,,,,,,
1770217642147_mirror_reversal_167198_167202,2026-02-04T15:07:22.147000+00:00,1770217642147,Feb-4-6,mirror_reversal,167198_167202,TP,0.85,Under 2.9s (1301ms) = wash (user-learned),1301,0.0,0.013405,4,,,,,,
1770217662252_mirror_reversal_167312_167313,2026-02-04T15:07:42.252000+00:00,1770217662252,Feb-4-6,mirror_reversal,167312_167313,TP,0.95,Ultra-fast (94ms) + similar amount = wash,94,0.637,0.013391,1,,,,,,
1770217671131_mirror_reversal_167408_167412,2026-02-04T15:07:51.131000+00:00,1770217671131,Feb-4-6,mirror_reversal,167408_167412,TP,0.85,Under 2.9s (532ms) = wash (user-learned),532,0.0,0.013382,4,,,,,,
1770217710818_mirror_reversal_167726_167727,2026-02-04T15:08:30.818000+00:00,1770217710818,Feb-4-6,mirror_reversal,167726_167727,TP,0.85,Under 2.9s (495ms) = wash (user-learned),495,0.0812,0.70724,1,,,,,,
1770217721093_mirror_reversal_167792_167796,2026-02-04T15:08:41.093000+00:00,1770217721093,Feb-4-6,mirror_reversal,167792_167796,TP,0.85,Under 2.9s (306ms) = wash (user-learned),306,0.0666,0.013349,4,,,,,,
1770217734654_mirror_reversal_167874_167876,2026-02-04T15:08:54.654000+00:00,1770217734654,Feb-4-6,mirror_reversal,167874_167876,TP,0.95,Ultra-fast (70ms) + similar amount = wash,70,0.0,0.026724,2,,,,,,
1770217734654_mirror_reversal_167874_167877,2026-02-04T15:08:54.654000+00:00,1770217734654,Feb-4-6,mirror_reversal,167874_167877,TP,0.95,Ultra-fast (70ms) + similar amount = wash,70,0.0,0.026724,3,,,,,,
1770217760593_mirror_reversal_168076_168077,2026-02-04T15:09:20.593000+00:00,1770217760593,Feb-4-6,mirror_reversal,168076_168077,TP,0.95,Ultra-fast (4ms) + similar amount = wash,4,0.0666,0.240258,1,,,,,,
1770217782774_mirror_reversal_168304_168308,2026-02-04T15:09:42.774000+00:00,1770217782774,Feb-4-6,mirror_reversal,168304_168308,TP,0.85,Under 2.9s (135ms) = wash (user-learned),135,0.2358,0.013325,4,,,,,,
1770217857143_mirror_reversal_168873_168876,2026-02-04T15:10:57.143000+00:00,1770217857143,Feb-4-6,mirror_reversal,168873_168876,TP,0.85,Under 2.9s (165ms) = wash (user-learned),165,0.0,0.147059,3,,,,,,
1770217870981_mirror_reversal_169023_169024,2026-02-04T15:11:10.981000+00:00,1770217870981,Feb-4-6,mirror_reversal,169023_169024,TP,0.85,Under 2.9s (373ms) = wash (user-learned),373,0.7937,0.040132,1,,,,,,
1770217882177_mirror_reversal_169070_169075,2026-02-04T15:11:22.177000+00:00,1770217882177,Feb-4-6,mirror_reversal,169070_169075,TP,0.85,Under 2.9s (402ms) = wash (user-learned),402,0.2428,0.0,5,,,,,,
1770217903124_mirror_reversal_169260_169265,2026-02-04T15:11:43.124000+00:00,1770217903124,Feb-4-6,mirror_reversal,169260_169265,TP,0.85,Under 2.9s (637ms) = wash (user-learned),637,0.168,0.280184,5,,,,,,
1770217942381_mirror_reversal_169555_169557,2026-02-04T15:12:22.381000+00:00,1770217942381,Feb-4-6,mirror_reversal,169555_169557,TP,0.85,Under 2.9s (389ms) = wash (user-learned),389,0.5219,0.026645,2,,,,,,
1770217959098_mirror_reversal_169740_169744,2026-02-04T15:12:39.098000+00:00,1770217959098,Feb-4-6,mirror_reversal,169740_169744,TP,0.85,Under 2.9s (552ms) = wash (user-learned),552,0.0,0.013341,4,,,,,,
1770217965117_mirror_reversal_169802_169806,2026-02-04T15:12:45.117000+00:00,1770217965117,Feb-4-6,mirror_reversal,169802_169806,TP,0.85,Under 2.9s (478ms) = wash (user-learned),478,0.0,0.01335,4,,,,,,
1770218042899_mirror_reversal_170405_170408,2026-02-04T15:14:02.899000+00:00,1770218042899,Feb-4-6,mirror_reversal,170405_170408,TP,0.85,Under 2.9s (709ms) = wash (user-learned),709,0.0666,0.01333,3,,,,,,
1770218044724_mirror_reversal_170431_170434,2026-02-04T15:14:04.724000+00:00,1770218044724,Feb-4-6,mirror_reversal,170431_170434,TP,0.95,Ultra-fast (34ms) + similar amount = wash,34,0.0,0.54676,3,,,,,,
1770218057187_mirror_reversal_170488_170490,2026-02-04T15:14:17.187000+00:00,1770218057187,Feb-4-6,mirror_reversal,170488_170490,TP,0.85,Under 2.9s (496ms) = wash (user-learned),496,0.2494,0.013352,2,,,,,,
1770218057567_mirror_reversal_170490_170494,2026-02-04T15:14:17.567000+00:00,1770218057567,Feb-4-6,mirror_reversal,170490_170494,TP,0.85,Under 2.9s (380ms) = wash (user-learned),380,0.2494,0.24034,4,,,,,,
1770218117182_mirror_reversal_171008_171011,2026-02-04T15:15:17.182000+00:00,1770218117182,Feb-4-6,mirror_reversal,171008_171011,TP,0.85,Under 2.9s (170ms) = wash (user-learned),170,0.779,0.467404,3,,,,,,
1770218118818_mirror_reversal_171037_171042,2026-02-04T15:15:18.818000+00:00,1770218118818,Feb-4-6,mirror_reversal,171037_171042,TP,0.95,Ultra-fast (90ms) + similar amount = wash,90,0.0,0.934436,5,,,,,,
1770218119292_mirror_reversal_171042_171045,2026-02-04T15:15:19.292000+00:00,1770218119292,Feb-4-6,mirror_reversal,171042_171045,TP,0.85,Under 2.9s (474ms) = wash (user-learned),474,0.0,0.493927,3,,,,,,
1770218138771_mirror_reversal_171151_171155,2026-02-04T15:15:38.771000+00:00,1770218138771,Feb-4-6,mirror_reversal,171151_171155,TP,0.85,Under 2.9s (396ms) = wash (user-learned),396,0.0,0.026693,4,,,,,,
1770218138771_mirror_reversal_171152_171155,2026-02-04T15:15:38.771000+00:00,1770218138771,Feb-4-6,mirror_reversal,171152_171155,TP,0.85,Under 2.9s (396ms) = wash (user-learned),396,0.0,0.026693,3,,,,,,
1770218138771_mirror_reversal_171151_171156,2026-02-04T15:15:38.771000+00:00,1770218138771,Feb-4-6,mirror_reversal,171151_171156,TP,0.85,Under 2.9s (396ms) = wash (user-learned),396,0.0,0.026693,5,,,,,,
1770218138771_mirror_reversal_171152_171156,2026-02-04T15:15:38.771000+00:00,1770218138771,Feb-4-6,mirror_reversal,171152_171156,TP,0.85,Under 2.9s (396ms) = wash (user-learned),396,0.0,0.026693,4,,,,,,
1770218186831_mirror_reversal_171591_171594,2026-02-04T15:16:26.831000+00:00,1770218186831,Feb-4-6,mirror_reversal,171591_171594,TP,0.85,Under 2.9s (1082ms) = wash (user-learned),1082,0.0,0.655655,3,,,,,,
1770218190041_mirror_reversal_171628_171630,2026-02-04T15:16:30.041000+00:00,1770218190041,Feb-4-6,mirror_reversal,171628_171630,TP,0.95,Ultra-fast (86ms) + similar amount = wash,86,0.8575,0.789531,2,,,,,,
